DHID,Azimuth,Inclination,Depth
DDH328,355.0,-79.3,65.0
DDH328,355.1,-79.3,70.0
DDH329,25.0,-68.9,0.0
DDH329,25.0,-68.6,5.0
DDH329,25.1,-68.8,10.0
DDH329,25.0,-69.0,15.0
DDH329,24.9,-68.9,20.0
DDH330,329.2,-86.0,0.0
DDH330,329.2,-85.9,5.0
DDH330,329.2,-85.7,10.0
DDH330,329.2,-85.7,15.0
DDH330,329.2,-86.0,20.0
DDH330,329.1,-85.8,25.0
DDH331,8.0,-46.0,0.0
DDH331,8.0,-46.3,5.0
DDH331,7.9,-46.1,10.0
DDH331,7.8,-46.4,15.0
DDH332,102.1,-77.4,0.0
DDH332,102.3,-77.3,5.0
DDH332,102.3,-77.4,10.0
DDH332,102.2,-77.4,15.0
DDH332,102.0,-77.1,20.0
DDH332,102.1,-77.3,25.0
DDH332,102.0,-77.1,30.0
DDH333,308.5,-81.9,0.0
DDH333,308.3,-81.9,5.0
DDH333,308.6,-82.0,10.0
DDH333,308.5,-81.7,15.0
DDH333,308.5,-82.0,20.0
DDH333,308.7,-81.9,25.0
DDH333,308.4,-81.9,30.0
DDH333,308.6,-81.9,35.0
DDH333,308.4,-81.7,40.0
DDH333,308.7,-81.9,45.0
DDH333,308.6,-81.8,50.0
DDH333,308.7,-81.6,55.0
DDH333,308.7,-81.8,60.0
DDH333,308.4,-81.8,65.0
DDH333,308.7,-81.6,70.0
DDH333,308.8,-81.8,75.0
DDH333,308.7,-81.9,80.0
DDH333,308.6,-81.9,85.0
DDH333,308.5,-81.6,90.0
DDH333,308.5,-81.9,95.0
DDH333,308.5,-81.7,100.0
DDH333,308.7,-81.6,105.0
DDH333,308.4,-81.7,110.0
DDH333,308.7,-81.6,115.0
DDH333,308.7,-81.8,120.0
DDH334,48.8,-79.3,0.0
DDH334,49.1,-79.4,5.0
DDH334,48.8,-79.4,10.0
DDH334,49.0,-79.1,15.0
DDH334,49.0,-79.1,20.0
DDH334,49.0,-79.5,25.0
DDH334,49.0,-79.5,30.0
DDH334,49.1,-79.2,35.0
DDH334,49.0,-79.4,40.0
DDH334,49.1,-79.3,45.0
DDH334,49.0,-79.4,50.0
DDH334,48.8,-79.3,55.0
DDH334,48.8,-79.4,60.0
DDH334,48.9,-79.3,65.0
DDH334,48.9,-79.5,70.0
DDH334,48.8,-79.4,75.0
DDH334,49.0,-79.5,80.0
DDH334,49.0,-79.3,85.0
DDH334,49.1,-79.5,90.0
DDH334,48.9,-79.5,95.0
DDH334,48.8,-79.3,100.0
DDH334,49.1,-79.6,105.0
DDH334,49.1,-79.6,110.0
DDH334,49.1,-79.5,115.0
DDH335,63.3,-83.9,0.0
DDH335,63.5,-83.5,5.0
DDH335,63.3,-83.5,10.0
DDH335,63.5,-83.6,15.0
DDH335,63.5,-83.7,20.0
DDH335,63.6,-83.9,25.0
DDH335,63.4,-83.9,30.0
DDH335,63.4,-83.6,35.0
DDH335,63.6,-83.6,40.0
DDH335,63.5,-83.7,45.0
DDH335,63.5,-83.9,50.0
DDH335,63.7,-83.6,55.0
DDH335,63.5,-83.6,60.0
DDH335,63.4,-83.6,65.0
DDH335,63.4,-83.9,70.0
DDH335,63.4,-83.8,75.0
DDH335,63.5,-83.8,80.0
DDH335,63.3,-83.7,85.0
DDH335,63.6,-83.9,90.0
DDH335,63.6,-83.7,95.0
DDH335,63.4,-83.7,100.0
DDH335,63.5,-83.6,105.0
DDH335,63.6,-83.5,110.0
DDH335,63.3,-83.6,115.0
DDH335,63.5,-83.8,120.0
DDH335,63.6,-83.9,125.0
DDH335,63.5,-83.5,130.0
DDH335,63.5,-83.6,135.0
DDH336,335.9,-83.3,0.0
DDH336,336.1,-83.2,5.0
DDH336,335.8,-83.3,10.0
DDH336,335.9,-83.2,15.0
DDH336,335.7,-83.3,20.0
DDH337,321.2,-74.0,0.0
DDH337,321.3,-73.7,5.0
DDH337,321.1,-73.9,10.0
DDH337,321.1,-73.9,15.0
DDH338,24.9,-58.5,0.0
DDH338,25.1,-58.6,5.0
DDH338,25.1,-58.6,10.0
DDH338,25.3,-58.5,15.0
DDH339,68.4,-79.5,0.0
DDH339,68.5,-79.6,5.0
DDH339,68.3,-79.6,10.0
DDH339,68.4,-79.6,15.0
DDH340,14.4,-62.9,0.0
DDH340,14.5,-62.9,5.0
DDH340,14.5,-62.7,10.0
DDH340,14.4,-62.9,15.0
DDH340,14.2,-62.8,20.0
DDH341,34.3,-48.4,0.0
DDH341,34.5,-48.6,5.0
DDH341,34.6,-48.4,10.0
DDH341,34.4,-48.5,15.0
DDH341,34.7,-48.5,20.0
DDH341,34.4,-48.5,25.0
DDH342,358.1,-77.8,0.0
DDH342,358.0,-78.2,5.0
DDH342,358.0,-77.9,10.0
DDH342,357.9,-78.0,15.0
DDH342,358.1,-78.0,20.0
DDH343,15.5,-45.4,0.0
DDH343,15.6,-45.6,5.0
DDH343,15.5,-45.6,10.0
DDH343,15.5,-45.7,15.0
DDH343,15.4,-45.7,20.0
DDH343,15.4,-45.6,25.0
DDH344,0.8,-67.5,0.0
DDH344,1.0,-67.3,5.0
DDH344,1.0,-67.4,10.0
DDH344,1.2,-67.4,15.0
DDH344,1.0,-67.5,20.0
DDH345,320.7,-81.1,0.0
DDH345,320.4,-81.1,5.0
DDH345,320.7,-81.1,10.0
DDH345,320.5,-81.1,15.0
DDH345,320.6,-81.3,20.0
DDH345,320.5,-81.1,25.0
DDH345,320.6,-81.1,30.0
DDH345,320.7,-81.4,35.0
DDH346,344.9,-66.5,0.0
DDH346,344.7,-66.7,5.0
DDH346,344.8,-66.7,10.0
DDH346,344.9,-66.5,15.0
DDH346,344.7,-66.5,20.0
DDH347,15.7,-74.1,0.0
DDH347,15.6,-74.3,5.0
DDH347,15.7,-74.3,10.0
DDH347,15.6,-74.2,15.0
DDH347,15.5,-74.1,20.0
DDH348,20.9,-59.1,0.0
DDH348,20.8,-58.9,5.0
DDH348,20.9,-58.8,10.0
DDH348,20.8,-59.0,15.0
DDH348,20.6,-58.8,20.0
DDH348,20.6,-58.8,25.0
DDH348,20.8,-59.0,30.0
DDH348,20.9,-59.0,35.0
DDH348,20.7,-59.0,40.0
DDH349,73.3,-76.8,0.0
DDH349,73.4,-76.8,5.0
DDH349,73.3,-76.7,10.0
DDH349,73.4,-76.8,15.0
DDH349,73.6,-76.9,20.0
DDH349,73.4,-76.8,25.0
DDH349,73.4,-77.1,30.0
DDH349,73.5,-76.9,35.0
DDH349,73.3,-77.0,40.0
DDH349,73.6,-77.0,45.0
DDH349,73.3,-76.8,50.0
DDH349,73.4,-76.7,55.0
DDH349,73.3,-76.7,60.0
DDH349,73.4,-76.9,65.0
DDH349,73.3,-76.9,70.0
DDH350,64.0,-80.0,0.0
DDH350,64.0,-79.8,5.0
DDH350,63.9,-79.9,10.0
DDH350,63.9,-79.8,15.0
DDH350,64.0,-80.1,20.0
DDH350,63.9,-79.8,25.0
DDH350,63.8,-80.0,30.0
DDH350,63.8,-79.7,35.0
DDH350,64.0,-79.7,40.0
DDH350,64.0,-80.0,45.0
DDH350,64.0,-79.8,50.0
DDH350,64.1,-79.9,55.0
DDH350,63.9,-79.9,60.0
DDH350,63.8,-80.0,65.0
DDH350,63.8,-79.7,70.0
DDH350,63.8,-80.0,75.0
DDH350,64.0,-79.8,80.0
DDH350,63.8,-79.8,85.0
DDH350,64.0,-79.8,90.0
DDH350,63.9,-79.8,95.0
DDH350,64.0,-79.9,100.0
DDH350,63.7,-79.8,105.0
DDH350,63.7,-80.1,110.0
DDH350,64.0,-80.1,115.0
DDH350,64.0,-80.0,120.0
DDH350,63.8,-79.9,125.0
DDH350,64.0,-79.9,130.0
DDH350,63.8,-80.0,135.0
DDH350,63.7,-79.8,140.0
DDH350,63.8,-79.9,145.0
DDH351,16.0,-79.1,0.0
DDH351,16.0,-78.9,5.0
DDH351,16.0,-78.9,10.0
DDH351,15.8,-79.1,15.0
DDH351,16.0,-79.0,20.0
DDH351,16.0,-78.9,25.0
DDH351,15.8,-79.1,30.0
DDH351,15.8,-78.8,35.0
DDH351,16.0,-78.9,40.0
DDH351,15.9,-78.7,45.0
DDH351,15.8,-78.9,50.0
DDH351,15.8,-79.1,55.0
DDH351,15.8,-79.0,60.0
DDH351,15.7,-78.8,65.0
DDH351,15.7,-78.8,70.0
DDH351,15.8,-78.8,75.0
DDH351,15.8,-78.8,80.0
DDH351,16.0,-78.8,85.0
DDH351,15.9,-78.9,90.0
DDH351,15.8,-78.7,95.0
DDH351,15.7,-78.7,100.0
DDH351,15.9,-78.9,105.0
DDH351,15.8,-78.7,110.0
DDH351,15.7,-78.8,115.0
DDH351,15.8,-78.8,120.0
DDH351,15.8,-78.7,125.0
DDH351,15.9,-78.7,130.0
DDH352,295.2,-85.7,0.0
DDH352,295.2,-85.9,5.0
DDH352,295.0,-85.9,10.0
DDH352,295.3,-85.8,15.0
DDH352,295.1,-86.0,20.0
DDH352,295.1,-86.2,25.0
DDH352,295.4,-86.0,30.0
DDH352,295.3,-85.8,35.0
DDH352,295.1,-86.0,40.0
DDH352,295.0,-85.9,45.0
DDH352,295.3,-85.9,50.0
DDH352,295.2,-86.1,55.0
DDH352,295.3,-86.0,60.0
DDH352,295.2,-86.3,65.0
DDH352,295.4,-86.1,70.0
DDH352,295.2,-86.3,75.0
DDH352,295.0,-86.1,80.0
DDH352,295.3,-86.0,85.0
DDH352,295.2,-86.1,90.0
DDH352,295.3,-86.2,95.0
DDH352,295.1,-86.0,100.0
DDH352,295.2,-86.1,105.0
DDH352,295.4,-86.2,110.0
DDH352,295.4,-86.0,115.0
DDH352,295.2,-86.1,120.0
DDH352,295.1,-86.4,125.0
DDH352,295.3,-86.0,130.0
DDH352,295.3,-86.3,135.0
DDH352,295.3,-86.2,140.0
DDH352,295.5,-86.2,145.0
DDH353,41.5,-60.1,0.0
DDH353,41.5,-60.3,5.0
DDH353,41.2,-60.3,10.0
DDH353,41.2,-60.3,15.0
DDH353,41.6,-60.4,20.0
DDH353,41.5,-60.3,25.0
DDH353,41.2,-60.4,30.0
DDH353,41.2,-60.4,35.0
DDH353,41.3,-60.2,40.0
DDH353,41.2,-60.1,45.0
DDH353,41.3,-60.3,50.0
DDH353,41.3,-60.4,55.0
DDH353,41.3,-60.3,60.0
DDH353,41.4,-60.3,65.0
DDH353,41.5,-60.3,70.0
DDH353,41.2,-60.3,75.0
DDH353,41.4,-60.1,80.0
DDH353,41.4,-60.1,85.0
DDH353,41.4,-60.3,90.0
DDH353,41.4,-60.2,95.0
DDH353,41.4,-60.4,100.0
DDH353,41.4,-60.2,105.0
DDH353,41.1,-60.4,110.0
DDH353,41.1,-60.2,115.0
DDH353,41.3,-60.3,120.0
DDH354,22.4,-49.2,0.0
DDH354,22.4,-49.1,5.0
DDH354,22.2,-48.9,10.0
DDH354,22.5,-49.1,15.0
DDH354,22.2,-49.0,20.0
DDH354,22.5,-49.0,25.0
DDH354,22.3,-49.0,30.0
DDH354,22.3,-49.1,35.0
DDH354,22.3,-49.1,40.0
DDH354,22.4,-49.0,45.0
DDH354,22.1,-49.0,50.0
DDH354,22.3,-49.0,55.0
DDH354,22.2,-48.8,60.0
DDH354,22.2,-48.8,65.0
DDH354,22.4,-48.7,70.0
DDH354,22.2,-48.8,75.0
DDH354,22.4,-48.8,80.0
DDH354,22.1,-48.8,85.0
DDH354,22.1,-48.8,90.0
DDH354,22.2,-49.0,95.0
DDH355,359.2,-81.2,0.0
DDH355,359.4,-81.5,5.0
DDH355,359.2,-81.2,10.0
DDH355,359.4,-81.2,15.0
DDH355,359.3,-81.1,20.0
DDH355,359.1,-81.4,25.0
DDH355,359.5,-81.3,30.0
DDH355,359.2,-81.1,35.0
DDH355,359.2,-81.4,40.0
DDH355,359.2,-81.4,45.0
DDH355,359.3,-81.4,50.0
DDH355,359.1,-81.4,55.0
DDH355,359.2,-81.2,60.0
DDH355,359.1,-81.3,65.0
DDH355,359.3,-81.3,70.0
DDH355,359.3,-81.1,75.0
DDH355,359.4,-81.4,80.0
DDH355,359.5,-81.4,85.0
DDH355,359.3,-81.3,90.0
DDH355,359.2,-81.2,95.0
DDH355,359.4,-81.4,100.0
DDH355,359.5,-81.3,105.0
DDH355,359.5,-81.2,110.0
DDH355,359.4,-81.2,115.0
DDH355,359.3,-81.2,120.0
DDH355,359.4,-81.4,125.0
DDH356,358.6,-51.2,0.0
DDH356,358.7,-51.1,5.0
DDH356,358.6,-51.3,10.0
DDH356,358.7,-51.2,15.0
DDH356,358.6,-51.3,20.0
DDH356,358.6,-50.9,25.0
DDH356,358.5,-51.0,30.0
DDH356,358.5,-50.9,35.0
DDH356,358.6,-51.0,40.0
DDH356,358.6,-51.1,45.0
DDH356,358.4,-51.0,50.0
DDH356,358.6,-51.2,55.0
DDH356,358.5,-51.1,60.0
DDH356,358.5,-51.0,65.0
DDH356,358.4,-50.9,70.0
DDH356,358.7,-51.0,75.0
DDH356,358.6,-51.0,80.0
DDH356,358.5,-50.8,85.0
DDH357,83.1,-75.4,0.0
DDH357,83.1,-75.3,5.0
DDH357,83.4,-75.2,10.0
DDH357,83.4,-75.5,15.0
DDH357,83.1,-75.5,20.0
DDH357,83.2,-75.3,25.0
DDH357,83.2,-75.5,30.0
DDH357,83.1,-75.5,35.0
DDH357,83.2,-75.2,40.0
DDH357,83.3,-75.2,45.0
DDH357,83.3,-75.4,50.0
DDH357,83.1,-75.3,55.0
DDH357,83.2,-75.5,60.0
DDH357,83.3,-75.2,65.0
DDH357,83.3,-75.3,70.0
DDH357,83.0,-75.4,75.0
DDH357,83.2,-75.3,80.0
DDH357,83.3,-75.6,85.0
DDH357,83.3,-75.6,90.0
DDH357,83.2,-75.4,95.0
DDH357,83.3,-75.6,100.0
DDH357,83.0,-75.4,105.0
DDH357,83.2,-75.4,110.0
DDH357,83.0,-75.5,115.0
DDH357,82.9,-75.4,120.0
DDH357,83.1,-75.4,125.0
DDH357,83.1,-75.5,130.0
DDH357,83.2,-75.2,135.0
DDH358,19.8,-52.5,0.0
DDH358,19.8,-52.4,5.0
DDH358,20.1,-52.3,10.0
DDH358,19.9,-52.5,15.0
DDH358,20.1,-52.3,20.0
DDH358,19.8,-52.5,25.0
DDH358,20.0,-52.5,30.0
DDH358,20.1,-52.4,35.0
DDH358,20.0,-52.4,40.0
DDH358,20.0,-52.2,45.0
DDH358,20.1,-52.2,50.0
DDH358,20.0,-52.2,55.0
DDH358,20.0,-52.1,60.0
DDH358,19.9,-52.1,65.0
DDH358,20.1,-52.2,70.0
DDH358,20.0,-52.4,75.0
DDH358,19.9,-52.3,80.0
DDH358,19.8,-52.4,85.0
DDH358,19.9,-52.2,90.0
DDH358,20.1,-52.3,95.0
DDH359,16.7,-60.7,0.0
DDH359,16.7,-60.6,5.0
DDH359,16.8,-60.7,10.0
DDH359,16.7,-60.5,15.0
DDH359,16.9,-60.4,20.0
DDH360,55.4,-67.8,0.0
DDH360,55.5,-68.0,5.0
DDH360,55.4,-68.1,10.0
DDH360,55.5,-68.0,15.0
DDH360,55.6,-68.2,20.0
DDH361,348.0,-76.3,0.0
DDH361,347.9,-76.3,5.0
DDH361,347.9,-76.1,10.0
DDH361,347.9,-76.5,15.0
DDH361,348.0,-76.1,20.0
DDH362,94.7,-77.3,0.0
DDH362,94.9,-77.1,5.0
DDH362,94.8,-77.2,10.0
DDH362,94.5,-77.2,15.0
DDH362,94.7,-76.9,20.0
DDH362,94.7,-77.0,25.0
DDH362,94.5,-77.1,30.0
DDH362,94.8,-76.8,35.0
DDH362,94.7,-77.1,40.0
DDH362,94.9,-76.8,45.0
DDH362,94.7,-76.9,50.0
DDH362,94.7,-76.9,55.0
DDH362,94.7,-77.1,60.0
DDH362,94.5,-76.7,65.0
DDH362,94.7,-77.0,70.0
DDH362,94.6,-76.9,75.0
DDH362,94.6,-76.8,80.0
DDH362,94.9,-76.8,85.0
DDH362,94.5,-76.7,90.0
DDH363,68.4,-73.8,0.0
DDH363,68.3,-73.6,5.0
DDH363,68.1,-73.6,10.0
DDH363,68.2,-73.6,15.0
DDH363,68.2,-73.8,20.0
DDH363,68.0,-73.6,25.0
DDH363,68.0,-73.8,30.0
DDH363,68.1,-73.9,35.0
DDH363,68.1,-73.7,40.0
DDH363,68.3,-74.0,45.0
DDH363,68.1,-74.0,50.0
DDH363,68.2,-73.8,55.0
DDH363,68.2,-73.6,60.0
DDH363,68.2,-73.8,65.0
DDH363,68.0,-73.8,70.0
DDH363,68.4,-73.8,75.0
DDH363,68.4,-73.7,80.0
DDH363,68.1,-73.8,85.0
DDH364,344.2,-68.4,0.0
DDH364,344.3,-68.4,5.0
DDH364,344.1,-68.6,10.0
DDH364,344.3,-68.7,15.0
DDH364,344.2,-68.4,20.0
DDH365,27.3,-67.7,0.0
DDH365,27.6,-67.6,5.0
DDH365,27.3,-67.5,10.0
DDH365,27.3,-67.7,15.0
DDH365,27.5,-67.8,20.0
DDH366,32.9,-47.6,0.0
DDH366,33.0,-47.6,5.0
DDH366,32.9,-47.8,10.0
DDH366,32.8,-47.8,15.0
DDH366,33.1,-47.8,20.0
DDH366,33.1,-47.7,25.0
