DHID,depth,azimuth,dip
DH_374,59.111,88.166,-60.454
DH_374,64.037,88.4,-60.693
DH_374,68.963,87.034,-61.08
DH_374,73.889,86.591,-61.522
DH_374,79.0,88.426,-61.664
DH_374,84.0,88.852,-61.765
DH_374,89.0,89.877,-61.818
DH_374,93.926,90.049,-62.149
DH_374,98.852,89.639,-62.369
DH_374,103.778,89.88,-62.483
DH_374,108.704,89.363,-62.661
DH_374,114.0,89.314,-62.698
DH_374,119.0,90.03,-62.995
DH_374,124.0,91.255,-63.295
DH_374,129.0,90.28,-63.44
DH_375,0.0,90.0,-60.0
DH_375,5.0,92.2,-59.2
DH_375,10.0,91.967,-59.3
DH_375,15.0,92.262,-59.701
DH_375,20.0,92.817,-59.85
DH_375,25.0,93.399,-59.251
DH_375,30.0,93.379,-58.551
DH_375,35.0,92.883,-58.3
DH_375,40.0,92.892,-58.35
DH_375,45.0,93.084,-58.3
DH_375,50.0,93.25,-58.058
DH_375,55.0,93.241,-58.092
DH_375,60.0,93.467,-58.283
DH_375,65.0,93.575,-58.2
DH_375,70.0,93.55,-58.15
DH_375,75.0,93.525,-58.35
DH_375,80.0,93.375,-58.533
DH_375,85.0,93.083,-58.483
DH_375,90.0,92.859,-58.6
DH_375,95.0,91.99,-59.086
DH_375,100.0,91.663,-59.634
DH_375,105.0,91.721,-60.201
DH_375,110.0,91.465,-60.75
DH_375,115.0,91.948,-61.25
DH_375,120.0,92.796,-61.735
DH_375,125.0,92.427,-62.287
DH_375,130.0,91.384,-62.8
DH_375,135.0,91.903,-63.235
DH_375,140.0,92.283,-63.467
DH_375,145.0,91.628,-63.684
DH_375,150.0,91.655,-64.109
DH_375,155.0,92.018,-64.658
DH_375,160.0,91.388,-65.226
DH_375,165.0,91.123,-65.675
DH_375,170.0,91.417,-66.05
DH_375,175.0,91.433,-66.2
DH_376,0.0,42.0,-60.0
DH_376,10.0,42.0,-60.0
DH_376,20.0,42.0,-60.0
DH_376,30.0,42.0,-60.0
DH_376,40.0,42.0,-60.0
DH_376,50.0,42.0,-60.0
DH_376,60.0,42.0,-60.0
DH_376,70.0,42.0,-60.0
DH_376,80.0,42.0,-60.0
DH_376,90.0,42.0,-60.0
DH_376,100.0,42.0,-60.0
DH_376,110.0,42.0,-60.0
DH_376,120.0,42.0,-60.0
DH_376,130.0,42.0,-60.0
DH_376,140.0,42.0,-60.0
DH_377,0.0,42.0,-60.0
DH_377,10.0,42.0,-60.0
DH_377,20.0,42.0,-60.0
DH_377,30.0,42.0,-60.0
DH_377,40.0,42.0,-60.0
DH_377,50.0,42.0,-60.0
DH_377,60.0,42.0,-60.0
DH_377,70.0,42.0,-60.0
DH_377,80.0,42.0,-60.0
DH_377,90.0,42.0,-60.0
DH_377,100.0,42.0,-60.0
DH_377,110.0,42.0,-60.0
DH_377,120.0,42.0,-60.0
DH_377,130.0,42.0,-60.0
DH_377,140.0,42.0,-60.0
DH_378,0.0,101.0,-72.0
DH_378,10.0,90.734,-71.469
DH_378,20.0,87.808,-71.1
DH_378,30.0,88.198,-71.1
DH_378,40.0,88.533,-71.1
DH_378,50.0,88.847,-71.067
DH_378,60.0,88.976,-70.719
DH_378,70.0,89.062,-70.295
DH_378,80.0,89.183,-70.149
DH_378,90.0,89.349,-70.281
DH_378,100.0,89.575,-70.405
DH_378,110.0,90.049,-70.492
DH_378,120.0,90.544,-70.575
DH_378,130.0,90.963,-70.6
DH_378,140.0,91.338,-70.601
DH_378,150.0,91.712,-70.64
DH_378,160.0,92.085,-70.763
DH_378,170.0,92.419,-70.888
DH_378,180.0,92.388,-71.013
DH_378,190.0,92.264,-71.138
DH_378,200.0,92.699,-71.221
DH_378,210.0,93.697,-71.266
DH_378,220.0,94.608,-71.322
DH_378,230.0,95.148,-71.438
DH_378,240.0,95.639,-71.561
DH_378,250.0,95.946,-71.6
DH_378,260.0,96.154,-71.6
DH_378,270.0,96.496,-71.614
DH_378,280.0,97.111,-71.655
DH_378,290.0,97.722,-71.704
DH_378,300.0,98.211,-71.813
DH_378,310.0,98.665,-71.939
DH_378,320.0,99.233,-72.021
DH_378,330.0,99.898,-72.064
DH_378,340.0,100.233,-72.083
DH_379,0.0,90.0,-70.0
DH_379,10.0,84.371,-67.688
DH_379,20.0,84.633,-67.888
DH_379,30.0,84.058,-67.908
DH_379,40.0,83.879,-67.958
DH_379,50.0,83.708,-67.913
DH_379,60.0,83.709,-67.797
DH_379,70.0,83.575,-67.8
DH_379,80.0,82.888,-67.909
DH_379,90.0,84.715,-68.834
DH_379,100.0,89.04,-70.3
DH_379,110.0,90.049,-70.492
DH_379,120.0,90.544,-70.575
DH_379,130.0,90.963,-70.6
DH_379,140.0,91.338,-70.601
DH_379,150.0,91.712,-70.64
DH_379,160.0,92.085,-70.763
DH_379,170.0,92.419,-70.888
DH_379,180.0,92.388,-71.013
DH_379,190.0,92.264,-71.138
DH_379,200.0,92.699,-71.221
DH_379,210.0,93.697,-71.266
DH_379,220.0,94.591,-71.319
DH_379,229.43,95.119,-71.431
DH_379,239.43,95.613,-71.555
DH_379,249.44,95.93,-71.6
DH_379,259.0,96.133,-71.6
DH_379,269.0,96.444,-71.61
DH_379,279.0,97.049,-71.651
DH_379,289.0,97.665,-71.697
DH_379,299.0,98.165,-71.8
DH_379,309.0,98.62,-71.926
DH_379,319.0,99.167,-72.017
DH_379,329.0,99.832,-72.06
DH_379,339.0,100.415,-72.096
DH_379,349.0,100.5,-72.1
DH_380,0.0,90.0,-70.0
DH_380,10.0,89.028,-69.521
DH_380,20.0,88.459,-69.246
DH_380,30.0,88.333,-69.233
DH_380,40.0,88.267,-69.267
DH_380,50.0,88.263,-69.296
DH_380,60.0,88.633,-69.3
DH_380,70.0,89.067,-69.301
DH_380,80.0,89.479,-69.305
DH_380,90.0,89.766,-69.333
DH_380,100.0,90.032,-69.367
DH_380,110.0,90.316,-69.405
DH_380,120.0,90.699,-69.467
DH_380,130.0,91.097,-69.534
DH_380,140.0,91.514,-69.601
DH_380,150.0,92.032,-69.667
DH_380,160.0,92.563,-69.735
DH_380,170.0,93.097,-69.802
DH_380,180.0,93.632,-69.867
DH_380,190.0,94.163,-69.935
DH_380,200.0,94.813,-70.019
DH_380,210.0,96.158,-70.204
DH_380,220.0,97.603,-70.413
DH_380,230.0,98.781,-70.574
DH_380,240.0,98.231,-70.501
DH_380,250.0,97.358,-70.404
DH_380,260.0,96.629,-70.329
DH_380,270.0,96.733,-70.4
DH_380,280.0,96.964,-70.5
DH_380,290.0,97.189,-70.596
DH_380,300.0,97.366,-70.667
DH_380,310.0,97.532,-70.733
DH_380,320.0,97.757,-70.796
DH_380,330.0,98.333,-70.834
DH_380,340.0,98.964,-70.869
DH_380,350.0,99.519,-70.898
DH_380,360.0,99.6,-70.9
DH_381,0.0,75.0,-70.0
DH_381,5.0,88.367,-69.892
DH_381,10.0,87.679,-69.785
DH_381,15.0,84.81,-69.764
DH_381,20.0,84.435,-69.843
DH_381,25.0,86.067,-69.817
DH_381,30.0,86.008,-69.817
DH_381,35.0,86.175,-69.833
DH_381,40.0,86.308,-69.875
DH_381,45.0,86.233,-69.892
DH_381,50.0,86.562,-69.914
DH_381,54.52,87.159,-69.956
DH_381,59.0,87.012,-69.977
DH_381,64.0,86.704,-70.005
DH_381,69.0,86.517,-70.016
DH_381,74.0,86.712,-70.048
DH_381,79.48,87.273,-70.024
DH_381,85.0,87.204,-70.017
DH_381,89.58,87.391,-70.13
DH_381,94.642,87.708,-70.15
DH_381,99.704,87.596,-70.187
DH_381,104.766,87.782,-70.234
DH_381,109.828,88.0,-70.273
DH_381,114.89,87.825,-70.317
DH_381,119.952,87.841,-70.325
DH_381,125.014,88.062,-70.325
DH_381,130.076,88.353,-70.307
DH_381,135.6,88.464,-70.291
DH_381,141.0,88.802,-70.33
DH_381,146.062,88.796,-70.389
DH_381,151.124,89.09,-70.516
DH_381,156.0,88.882,-70.59
DH_381,161.0,89.23,-70.622
DH_381,165.73,89.012,-70.581
DH_381,171.0,89.555,-70.598
DH_381,176.0,89.815,-70.661
DH_381,181.0,90.321,-70.652
DH_381,186.0,90.343,-70.692
DH_381,191.0,90.158,-70.784
DH_381,196.0,90.441,-70.794
DH_381,201.0,90.829,-70.796
DH_381,206.1,91.092,-70.823
DH_381,211.0,91.13,-70.835
DH_381,216.0,91.758,-70.88
DH_381,221.0,91.576,-70.923
DH_381,226.0,91.602,-70.944
DH_381,231.0,91.795,-70.927
DH_381,236.0,92.002,-70.907
DH_381,241.0,92.211,-70.946
DH_381,246.25,92.267,-70.967
DH_381,251.312,92.267,-70.967
DH_382,0.0,90.0,-70.0
DH_382,5.3,89.6,-68.454
DH_382,10.0,89.467,-68.45
DH_382,15.0,89.234,-68.6
DH_382,20.0,89.158,-68.675
DH_382,25.0,89.233,-68.675
DH_382,30.0,89.292,-68.708
DH_382,35.0,89.395,-68.733
DH_382,40.2,89.34,-68.734
DH_382,45.2,89.414,-68.814
DH_382,50.202,89.467,-68.955
DH_382,55.205,89.592,-69.036
DH_382,60.5,89.688,-69.103
DH_382,66.0,89.452,-69.137
DH_382,71.0,89.567,-69.27
DH_382,76.0,89.739,-69.343
DH_382,80.6,90.381,-69.238
DH_382,86.0,90.478,-69.356
DH_382,91.0,91.217,-69.327
DH_382,96.0,91.357,-69.28
DH_382,101.002,91.289,-69.362
DH_382,106.005,91.473,-69.37
DH_382,111.007,91.478,-69.484
DH_382,116.009,91.689,-69.47
DH_382,121.011,91.974,-69.423
DH_382,126.014,92.18,-69.453
DH_382,131.016,92.398,-69.534
DH_382,136.018,92.642,-69.544
DH_382,141.02,92.86,-69.545
DH_382,146.023,93.151,-69.552
DH_382,151.025,93.452,-69.619
DH_382,156.027,93.812,-69.662
DH_382,161.03,94.108,-69.668
DH_382,166.032,94.297,-69.702
DH_382,171.034,94.343,-69.742
DH_382,176.036,94.479,-69.832
DH_382,181.039,94.801,-69.934
DH_382,186.041,95.068,-69.923
DH_382,191.043,95.221,-69.957
DH_382,196.0,95.523,-69.996
DH_382,201.0,95.682,-70.045
DH_382,206.0,96.0,-70.056
DH_382,211.002,96.116,-70.084
DH_382,216.005,96.1,-70.1
DH_383,0.0,90.1,-69.0
DH_383,10.0,89.33,-68.833
DH_383,20.0,89.583,-68.908
DH_383,30.0,89.663,-68.967
DH_383,40.0,89.696,-69.004
DH_383,50.0,89.704,-68.996
DH_383,60.0,89.6,-69.042
DH_383,70.0,89.608,-69.042
DH_383,80.0,89.885,-69.013
DH_383,90.0,90.289,-69.006
DH_383,100.0,90.541,-69.023
DH_383,110.0,90.396,-69.103
DH_383,120.0,90.275,-69.186
DH_383,130.0,90.752,-69.27
DH_383,140.0,91.415,-69.355
DH_383,150.0,92.068,-69.418
DH_383,160.0,92.692,-69.461
DH_383,170.0,93.247,-69.497
DH_383,180.0,93.429,-69.5
DH_383,190.0,93.551,-69.501
DH_383,200.0,93.443,-69.553
DH_383,210.0,93.189,-69.638
DH_383,220.39,93.031,-69.698
DH_383,230.0,93.103,-69.7
DH_383,240.0,93.177,-69.7
DH_383,250.0,93.131,-69.7
DH_383,260.0,93.047,-69.7
DH_383,270.0,93.18,-69.7
DH_383,280.0,93.594,-69.701
DH_383,289.93,93.953,-69.701
DH_383,299.93,94.0,-69.7
DH_384,0.0,90.0,-60.0
DH_384,7.0,87.649,-69.975
DH_384,14.0,87.802,-70.051
DH_384,20.759,88.975,-70.058
DH_384,27.517,88.354,-70.071
DH_384,34.0,88.693,-70.06
DH_384,41.0,86.477,-70.118
DH_384,48.0,87.806,-70.139
DH_384,55.0,88.142,-70.108
DH_384,62.0,88.75,-70.137
DH_384,69.0,88.796,-70.152
DH_384,76.0,89.009,-70.168
DH_384,83.0,92.188,-70.211
DH_384,90.0,91.416,-70.222
DH_384,97.0,90.629,-70.318
DH_384,104.0,90.265,-70.342
DH_384,111.0,90.125,-70.35
DH_384,118.0,89.94,-70.403
DH_384,125.0,90.832,-70.434
DH_384,132.0,91.23,-70.469
DH_384,139.0,91.606,-70.502
DH_384,146.0,91.881,-70.531
DH_384,153.0,92.143,-70.561
DH_384,160.0,92.401,-70.59
DH_384,167.0,92.425,-70.619
DH_384,174.0,92.309,-70.648
DH_384,181.0,92.192,-70.677
DH_384,188.0,92.105,-70.699
DH_384,195.0,92.1,-70.7
DH_385,0.0,90.0,-70.0
DH_385,6.0,82.61,-69.573
DH_385,12.0,82.136,-69.652
DH_385,18.0,81.899,-69.756
DH_385,24.0,81.795,-69.818
DH_385,30.0,81.846,-69.829
DH_385,36.0,81.692,-69.864
DH_385,42.0,81.747,-69.898
DH_385,48.0,81.923,-69.924
DH_385,54.0,81.841,-69.963
DH_385,60.0,81.652,-70.098
DH_385,66.0,81.858,-70.079
DH_385,72.0,82.114,-69.95
DH_385,78.0,82.265,-69.901
DH_385,84.0,81.904,-70.0
DH_385,90.0,82.185,-70.042
DH_385,96.0,82.361,-70.093
DH_385,102.0,82.497,-70.079
DH_385,108.0,82.491,-70.122
DH_385,113.9,82.521,-70.163
DH_385,120.0,82.706,-70.194
DH_385,126.0,82.759,-70.236
DH_385,132.0,82.793,-70.238
DH_385,138.0,82.932,-70.244
DH_385,144.0,83.129,-70.234
DH_385,150.0,83.133,-70.233
DH_385,156.0,83.133,-70.233
DH_385,162.0,83.133,-70.233
DH_385,168.033,83.133,-70.233
DH_385,174.067,83.133,-70.233
DH_385,180.1,83.133,-70.233
DH_386,0.0,90.0,-70.0
DH_386,5.0,82.784,-69.108
DH_386,10.0,82.85,-69.2
DH_386,15.0,82.866,-69.2
DH_386,20.0,82.8,-69.175
DH_386,25.0,82.908,-69.183
DH_386,30.0,83.008,-69.183
DH_386,35.0,82.758,-69.192
DH_386,40.0,82.75,-69.184
DH_386,45.0,82.942,-69.183
DH_386,50.0,83.0,-69.175
DH_386,55.0,83.125,-69.142
DH_386,60.0,83.05,-69.1
DH_386,65.0,82.917,-69.108
DH_386,70.0,82.875,-69.117
DH_386,75.0,83.05,-69.075
DH_386,80.0,83.027,-69.075
DH_386,85.27,82.882,-69.039
DH_386,90.0,82.917,-68.967
DH_386,95.0,83.421,-68.97
DH_386,100.39,83.682,-69.009
DH_386,105.0,83.542,-69.0
DH_386,109.979,83.286,-68.992
DH_386,114.957,83.376,-69.0
DH_386,119.936,83.675,-68.975
DH_386,125.0,83.583,-68.95
DH_386,130.0,83.725,-68.958
DH_386,135.0,83.975,-68.992
DH_386,140.0,83.766,-68.992
DH_386,145.0,83.617,-68.983
DH_386,150.0,83.601,-69.017
DH_386,154.979,83.706,-68.992
DH_386,159.957,83.893,-68.991
DH_386,164.936,83.833,-69.041
DH_386,169.915,83.833,-69.066
DH_386,175.0,83.933,-69.083
DH_386,179.979,84.19,-69.098
DH_386,184.5,84.334,-69.111
DH_386,189.0,84.189,-69.095
DH_386,194.0,84.203,-69.089
DH_386,199.0,84.496,-69.1
DH_386,204.18,84.732,-69.122
DH_386,209.0,85.149,-69.187
DH_386,214.0,85.34,-69.27
DH_386,219.0,85.82,-69.332
DH_386,224.0,85.318,-69.328
DH_386,229.0,85.147,-69.382
DH_386,234.0,85.505,-69.399
DH_386,239.0,85.57,-69.406
DH_386,243.96,85.626,-69.357
DH_386,248.939,85.665,-69.377
DH_386,253.917,85.714,-69.394
DH_386,258.896,85.683,-69.364
DH_386,263.875,85.582,-69.332
DH_387,0.0,90.0,-60.0
DH_387,5.0,86.417,-59.576
DH_387,10.0,86.941,-59.592
DH_387,14.998,87.067,-59.642
DH_387,19.995,86.826,-59.658
DH_387,24.993,86.592,-59.617
DH_387,29.99,86.666,-59.592
DH_387,35.0,86.466,-59.592
DH_387,40.0,86.167,-59.592
DH_387,45.0,85.984,-59.675
DH_387,50.0,85.75,-59.65
DH_387,55.0,87.022,-59.415
DH_387,59.998,88.085,-59.4
DH_387,64.995,87.21,-59.576
DH_387,69.993,87.223,-59.593
DH_387,74.99,88.381,-59.568
DH_387,79.988,88.635,-59.592
DH_387,84.985,87.66,-59.635
DH_387,90.0,86.942,-59.675
DH_387,94.998,86.426,-59.709
DH_387,99.995,86.358,-59.656
DH_387,105.43,86.806,-59.662
DH_387,110.0,86.833,-59.658
DH_387,115.0,86.459,-59.642
DH_387,120.0,86.609,-59.651
DH_387,125.0,86.792,-59.684
DH_387,130.0,86.792,-59.725
DH_387,135.0,87.067,-59.692
DH_387,140.0,87.092,-59.633
DH_387,145.0,86.892,-59.65
DH_387,150.0,86.95,-59.717
DH_387,155.0,86.875,-59.717
DH_387,160.0,86.7,-59.734
DH_387,165.0,86.416,-59.751
DH_387,170.0,86.692,-59.736
DH_387,175.0,87.233,-59.717
DH_387,180.0,87.033,-59.692
DH_387,185.0,87.192,-59.642
DH_387,190.0,87.392,-59.583
DH_387,195.0,87.517,-59.55
DH_387,200.0,87.55,-59.558
DH_387,205.0,87.675,-59.592
DH_387,210.0,87.467,-59.625
DH_387,215.0,87.391,-59.659
DH_387,219.998,87.592,-59.692
DH_387,224.995,87.334,-59.775
DH_387,230.0,87.342,-59.817
DH_387,235.0,87.492,-59.808
DH_387,240.0,87.542,-59.833
DH_387,245.0,87.592,-59.817
DH_387,250.0,87.758,-59.842
DH_387,255.0,87.816,-59.833
DH_387,260.0,87.717,-59.808
DH_387,265.0,87.95,-59.833
DH_387,269.998,88.2,-59.875
DH_387,274.995,88.084,-59.967
DH_387,280.0,88.341,-60.017
DH_387,284.998,88.6,-60.042
DH_387,289.995,88.808,-60.026
DH_387,294.993,89.009,-60.108
DH_387,300.0,88.908,-60.192
DH_387,305.0,88.6,-60.151
DH_387,309.998,88.108,-60.058
DH_387,315.0,88.458,-60.009
DH_387,319.998,88.9,-60.033
DH_388,0.0,90.0,-70.0
DH_388,4.984,95.094,-69.534
DH_388,9.968,95.658,-69.542
DH_388,14.952,95.293,-69.558
DH_388,19.936,95.547,-69.601
DH_388,24.92,96.156,-69.687
DH_388,30.28,96.649,-69.777
DH_388,35.264,97.197,-69.783
DH_388,40.248,96.84,-69.683
DH_388,45.232,97.618,-69.568
DH_388,50.0,97.873,-69.543
DH_388,55.2,97.662,-69.416
DH_388,60.184,97.622,-69.363
DH_388,65.168,97.892,-69.338
DH_388,70.152,98.22,-69.293
DH_388,75.136,99.255,-69.286
DH_388,80.12,100.018,-69.323
DH_388,85.36,99.448,-69.289
DH_388,90.344,100.157,-69.272
DH_388,95.0,99.997,-69.227
DH_388,100.04,99.895,-69.219
DH_388,105.0,100.6,-69.217
DH_388,110.0,100.93,-69.217
DH_388,114.984,101.192,-69.176
DH_388,119.968,101.932,-69.126
DH_388,124.952,102.793,-69.102
DH_388,129.936,102.854,-68.968
DH_388,134.92,103.266,-68.982
DH_388,139.904,104.148,-69.027
DH_388,144.888,104.302,-69.057
DH_388,149.872,103.503,-69.029
DH_388,154.857,104.117,-69.039
DH_388,159.841,104.753,-69.017
DH_388,164.825,104.677,-68.946
DH_388,169.809,105.71,-68.934
DH_388,174.793,105.913,-68.842
DH_388,179.777,105.649,-68.836
DH_388,184.761,106.28,-68.885
DH_388,189.745,106.782,-68.937
DH_388,194.729,106.863,-68.908
DH_388,199.713,106.798,-68.917
DH_388,204.697,107.563,-68.976
DH_388,209.681,107.838,-68.984
DH_388,214.665,107.893,-68.963
DH_388,220.0,108.308,-69.0
DH_388,224.984,108.829,-68.992
DH_388,230.11,110.374,-69.065
DH_388,235.094,110.983,-68.894
DH_388,240.078,110.353,-68.78
DH_388,244.75,111.639,-68.896
DH_388,250.0,111.585,-68.832
DH_388,255.0,110.886,-68.818
DH_388,259.984,111.51,-68.834
DH_388,264.968,111.654,-68.685
DH_388,269.952,111.845,-68.527
DH_388,274.936,112.2,-68.483
DH_388,279.92,112.565,-68.428
DH_388,284.904,112.518,-68.278
DH_388,289.888,113.122,-68.178
DH_388,294.872,113.716,-68.181
DH_388,299.857,114.016,-68.218
DH_388,304.841,114.338,-68.185
DH_388,309.825,114.566,-68.142
DH_388,315.09,115.022,-68.078
DH_388,319.59,115.751,-68.042
DH_388,325.0,116.543,-67.992
DH_388,330.0,116.854,-67.91
DH_388,334.68,117.248,-67.814
DH_388,340.0,117.76,-67.718
DH_388,344.69,117.079,-67.672
DH_388,349.674,117.154,-67.682
DH_388,355.0,118.344,-67.699
DH_388,360.15,118.605,-67.632
DH_388,365.0,118.954,-67.558
DH_388,370.14,119.101,-67.474
DH_388,375.0,119.158,-67.45
DH_388,380.0,119.809,-67.434
DH_388,385.0,120.502,-67.25
DH_388,390.0,120.51,-67.159
DH_388,394.984,120.075,-67.125
DH_388,400.0,120.607,-67.101
DH_388,405.0,120.874,-67.067
DH_388,410.0,121.196,-67.043
DH_388,414.984,121.801,-67.084
DH_388,419.968,121.684,-67.099
DH_388,424.952,122.195,-67.134
DH_388,430.0,122.85,-67.125
DH_388,435.0,123.218,-67.034
DH_388,440.0,123.45,-67.033
DH_388,445.0,123.525,-67.125
DH_388,450.0,123.817,-67.017
DH_388,455.0,124.033,-67.025
DH_388,460.0,124.208,-67.133
DH_388,465.0,124.601,-67.042
DH_388,470.0,124.958,-66.967
DH_388,475.0,124.833,-66.975
DH_388,480.0,124.941,-66.992
DH_388,485.0,125.91,-66.885
DH_388,489.984,126.518,-66.869
DH_388,494.77,126.093,-66.968
DH_388,500.0,126.604,-66.973
DH_388,505.51,127.336,-67.046
DH_388,510.0,127.505,-67.044
DH_388,514.74,127.622,-66.978
DH_388,519.724,127.882,-66.973
DH_388,524.708,128.346,-66.997
DH_389,0.0,90.0,-60.0
DH_389,5.0,92.834,-60.025
DH_389,10.0,92.042,-60.109
DH_389,15.001,91.8,-60.117
DH_389,20.0,92.042,-60.042
DH_389,25.0,92.126,-59.931
DH_389,30.45,92.365,-59.9
DH_389,35.48,92.649,-59.873
DH_389,40.0,93.017,-59.867
DH_389,45.0,93.325,-59.867
DH_389,50.0,93.683,-59.892
DH_389,55.0,93.917,-59.892
DH_389,60.001,94.155,-59.813
DH_389,64.53,94.392,-59.781
DH_389,69.531,94.097,-59.8
DH_389,74.532,94.482,-59.802
DH_389,79.77,95.095,-59.829
DH_389,84.58,95.098,-59.854
DH_389,89.23,95.348,-59.852
DH_389,94.231,95.468,-59.782
DH_389,99.232,96.029,-59.651
DH_389,104.233,95.967,-59.665
DH_389,109.0,96.401,-59.57
DH_389,114.0,96.772,-59.669
DH_389,119.0,96.779,-59.748
DH_389,124.0,96.846,-59.762
DH_389,129.39,97.347,-59.777
DH_389,134.391,97.708,-59.784
DH_389,139.0,97.948,-59.81
DH_389,144.0,98.003,-59.758
DH_389,149.0,98.376,-59.67
DH_389,154.0,98.83,-59.645
DH_389,159.0,99.209,-59.607
DH_389,164.0,99.577,-59.606
DH_389,169.0,99.899,-59.568
DH_389,174.0,100.406,-59.508
DH_389,179.0,100.467,-59.457
DH_389,184.0,100.155,-59.443
DH_389,189.31,100.181,-59.401
DH_389,194.311,100.698,-59.383
DH_389,199.0,101.303,-59.362
DH_389,204.0,101.339,-59.372
DH_389,209.0,101.381,-59.308
DH_389,214.0,101.899,-59.236
DH_389,219.0,102.438,-59.245
DH_389,224.0,102.816,-59.191
DH_389,229.0,103.027,-59.189
DH_389,234.0,103.13,-59.232
DH_389,239.0,103.434,-59.191
DH_389,244.001,103.725,-59.092
DH_389,249.002,103.977,-59.039
DH_389,254.31,104.537,-58.985
DH_389,259.0,104.623,-58.957
DH_389,264.001,105.788,-58.856
DH_389,269.002,106.709,-58.77
DH_389,274.003,106.045,-58.773
DH_389,279.004,105.805,-58.676
DH_389,284.005,106.242,-58.559
DH_389,289.006,106.412,-58.47
DH_389,294.007,106.567,-58.365
DH_389,299.008,106.718,-58.259
DH_389,304.009,107.235,-58.181
DH_389,309.12,107.576,-58.125
DH_389,314.121,106.533,-58.077
DH_389,319.35,106.812,-57.982
DH_389,324.5,108.145,-57.836
DH_389,329.501,108.777,-57.756
DH_389,334.502,108.173,-57.756
DH_389,339.503,108.173,-57.736
DH_389,344.3,108.579,-57.748
DH_389,349.301,108.926,-57.711
DH_389,354.302,109.222,-57.67
DH_389,359.303,109.82,-57.636
DH_389,364.304,110.111,-57.654
DH_389,369.305,110.14,-57.646
DH_389,374.306,109.859,-57.638
DH_389,379.08,110.386,-57.585
DH_389,384.081,110.99,-57.594
DH_389,389.0,111.28,-57.594
DH_389,394.05,111.492,-57.541
DH_389,399.051,111.778,-57.523
DH_389,404.052,111.618,-57.528
DH_389,409.1,112.26,-57.528
DH_389,414.101,112.505,-57.538
DH_389,419.102,112.64,-57.529
DH_389,424.103,112.803,-57.556
DH_389,429.79,112.765,-57.544
DH_389,434.791,113.278,-57.539
DH_389,439.48,113.839,-57.486
DH_389,444.481,113.866,-57.428
DH_389,449.482,114.009,-57.496
DH_389,454.483,114.343,-57.427
DH_389,459.484,114.532,-57.334
DH_389,464.485,115.284,-57.231
DH_389,469.486,115.652,-57.104
DH_389,474.487,115.459,-56.991
DH_389,479.19,115.937,-56.9
DH_389,484.27,116.269,-56.843
DH_389,489.271,116.635,-56.777
DH_389,494.272,117.207,-56.734
DH_389,499.273,117.672,-56.685
DH_389,504.274,117.869,-56.638
DH_389,509.275,117.876,-56.663
DH_389,514.276,118.073,-56.601
DH_389,519.277,117.87,-56.6
DH_389,524.278,117.867,-56.6
DH_390,0.0,90.0,-70.0
DH_390,5.11,90.284,-69.07
DH_390,10.0,89.817,-69.043
DH_390,15.0,90.142,-69.067
DH_390,20.0,90.016,-69.142
DH_390,25.0,89.975,-69.133
DH_390,30.0,90.567,-69.068
DH_390,35.0,91.3,-69.108
DH_390,40.0,91.25,-69.175
DH_390,45.0,91.367,-69.2
DH_390,50.0,91.734,-69.192
DH_390,55.0,92.248,-69.167
DH_390,59.58,92.598,-69.139
DH_390,64.58,92.999,-69.101
DH_390,69.581,93.002,-69.122
DH_390,74.581,92.668,-69.13
DH_390,79.581,93.465,-69.108
DH_390,84.65,93.753,-69.052
DH_390,89.65,94.897,-69.001
DH_390,94.651,95.81,-69.086
DH_390,99.651,95.052,-69.114
DH_390,104.651,95.263,-69.06
DH_390,109.651,95.88,-69.029
DH_390,114.652,96.45,-69.0
DH_390,119.43,96.448,-68.993
DH_390,124.91,97.627,-68.923
DH_390,129.91,97.983,-68.869
DH_390,134.911,97.243,-68.876
DH_390,139.911,97.708,-68.835
DH_390,144.911,98.103,-68.784
DH_390,149.911,98.435,-68.735
DH_390,154.912,98.666,-68.66
DH_390,159.912,98.957,-68.609
DH_390,164.912,99.548,-68.56
DH_390,169.913,100.141,-68.517
DH_390,174.913,100.795,-68.477
DH_390,179.913,101.288,-68.441
DH_390,184.913,101.295,-68.442
DH_390,189.914,101.659,-68.402
DH_390,194.914,102.4,-68.359
DH_390,199.914,102.699,-68.358
DH_390,204.915,103.048,-68.319
DH_390,209.915,103.279,-68.251
DH_390,214.915,103.609,-68.242
DH_390,219.915,104.188,-68.21
DH_390,224.916,104.437,-68.135
DH_390,229.916,104.856,-68.075
DH_390,235.04,104.709,-68.008
DH_390,240.04,104.968,-67.985
DH_390,245.041,105.93,-67.992
DH_390,250.041,105.902,-67.941
DH_390,255.041,106.193,-67.91
DH_390,260.041,107.02,-67.976
DH_390,265.042,107.259,-67.966
DH_390,270.042,107.459,-67.884
DH_390,274.76,107.918,-67.832
DH_390,279.42,108.385,-67.77
DH_390,284.59,108.615,-67.75
DH_390,289.59,108.887,-67.722
DH_390,294.591,109.299,-67.663
DH_390,299.591,109.328,-67.613
DH_390,304.591,109.512,-67.556
DH_390,309.591,110.005,-67.51
DH_390,314.592,110.214,-67.488
DH_390,319.13,110.816,-67.45
DH_390,324.13,111.358,-67.412
DH_390,329.131,111.549,-67.39
DH_390,334.0,111.461,-67.352
DH_390,339.0,112.182,-67.313
DH_390,344.0,112.491,-67.279
